rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,command
10.5752253532,,1,,1637196738,502011060,'',"""1"""
14.0737831593,,2,,1637196742,550985,'',"""1"""
15.8388442993,,3,,1637196743,765692949,'',"""2"""
18.3905165195,,4,,1637196746,317399978,'',"""2"""
19.78190732,,5,,1637196747,708702087,'',"""1"""
21.2904958725,,6,,1637196749,217329978,'',"""2"""
22.7446372509,,7,,1637196750,671449899,'',"""2"""
24.458117485,,8,,1637196752,384936094,'',"""1"""
26.224874258,,9,,1637196754,151696920,'',"""2"""
27.6173436642,,10,,1637196755,544159889,'',"""1"""
29.0288903713,,11,,1637196756,955734014,'',"""1"""
31.2342920303,,12,,1637196759,161118030,'',"""2"""
41.9262566566,,13,,1637196769,853111028,'',"""2"""
43.4083790779,,14,,1637196771,335191965,'',"""2"""
44.6559412479,,15,,1637196772,582798004,'',"""1"""
46.6482179165,,16,,1637196774,575016021,'',"""2"""
49.1732316017,,17,,1637196777,100136995,'',"""2"""
52.4264497757,,18,,1637196780,353307962,'',"""1"""
55.0824489594,,19,,1637196783,9325981,'',"""2"""
56.5115337372,,20,,1637196784,438386917,'',"""1"""
62.4502813816,,21,,1637196790,377135992,'',"""2"""
63.9384922981,,22,,1637196791,865370035,'',"""1"""
65.2499547005,,23,,1637196793,176862955,'',"""1"""
66.5279943943,,24,,1637196794,454879999,'',"""1"""
76.6389884949,,25,,1637196804,565844058,'',"""1"""
81.7078499794,,26,,1637196809,634706974,'',"""1"""
83.3908281326,,27,,1637196811,317756891,'',"""1"""
85.1827871799,,28,,1637196813,109662055,'',"""2"""
87.4784939289,,29,,1637196815,405375003,'',"""2"""
88.8903882504,,30,,1637196816,817307949,'',"""1"""
90.4100263119,,31,,1637196818,336883068,'',"""2"""
91.6921033859,,32,,1637196819,618918895,'',"""1"""
93.6653089523,,33,,1637196821,592195034,'',"""2"""
97.0054657459,,34,,1637196824,932358026,'',"""2"""
99.4070515633,,35,,1637196827,333971023,'',"""2"""
100.921186924,,36,,1637196828,848064899,'',"""1"""
111.546669006,,37,,1637196839,473531961,'',"""2"""
113.110555649,,38,,1637196841,37367105,'',"""2"""
115.622040987,,39,,1637196843,548901081,'',"""2"""
117.134080887,,40,,1637196845,60978889,'',"""2"""
118.400352478,,41,,1637196846,327255010,'',"""1"""
120.788257122,,42,,1637196848,715090990,'',"""1"""
124.539861202,,43,,1637196852,466558933,'',"""1"""
126.04718709,,44,,1637196853,973941087,'',"""1"""
127.26355648,,45,,1637196855,190406084,'',"""1"""
128.448963881,,46,,1637196856,375886917,'',"""1"""
129.705358982,,47,,1637196857,632235050,'',"""2"""
131.040139914,,48,,1637196858,966897964,'',"""2"""
