rosbagTimestamp,data
0.000261545181274,"""start_countdown"""
6.11566352844,"""start_test"""
35.7833271027,"""start_training"""
38.7367815971,"""start_countdown"""
44.8334248066,"""start_test"""
71.7504386902,"""start_training"""
74.5370452404,"""start_countdown"""
80.6172046661,"""start_test"""
107.001063108,"""start_training"""
110.070942402,"""start_countdown"""
116.167855024,"""start_test"""
