rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,command
6.13353896141,,1,,1637196536,306179046,'',"""c2_forward"""
8.61561632156,,2,,1637196538,789441108,'',''
8.63212919235,,3,,1637196538,806082963,'',"""c1_up"""
10.9656977654,,4,,1637196541,139499902,'',''
10.982404232,,5,,1637196541,156251907,'',"""c2_backward"""
13.9992675781,,6,,1637196544,173033952,'',''
14.0159194469,,7,,1637196544,189734935,'',"""c1_right"""
16.5993254185,,8,,1637196546,773119926,'',''
16.6160085201,,9,,1637196546,789865970,'',"""c1_forward"""
18.1494328976,,10,,1637196548,323215961,'',''
18.1660494804,,11,,1637196548,339920043,'',"""c2_left"""
22.3495597839,,12,,1637196552,523350000,'',''
22.3662796021,,13,,1637196552,540117979,'',"""c2_right"""
23.966291666,,14,,1637196554,140079975,'',''
23.9830160141,,15,,1637196554,156873941,'',"""c1_down"""
27.4997193813,,16,,1637196557,673502922,'',''
27.5164141655,,17,,1637196557,690263032,'',"""c1_left"""
29.4664053917,,18,,1637196559,640192031,'',''
29.4830799103,,19,,1637196559,656934976,'',"""c2_up"""
31.5164482594,,20,,1637196561,690237045,'',''
31.5331020355,,21,,1637196561,706994056,'',"""c2_down"""
33.7998325825,,22,,1637196563,973640918,'',''
33.8174827099,,23,,1637196563,990305900,'',"""c1_backward"""
35.783452034,,24,,1637196565,957166910,'',"""hard_puff_training"""
44.8500168324,,25,,1637196575,23895978,'',"""c2_left"""
48.0832865238,,26,,1637196578,257067918,'',''
48.1011357307,,27,,1637196578,273848056,'',"""c2_up"""
50.1833341122,,28,,1637196580,357121944,'',''
50.1998713017,,29,,1637196580,373780012,'',"""c1_left"""
53.7000126839,,30,,1637196583,873814105,'',''
53.7167241573,,31,,1637196583,890588998,'',"""c2_backward"""
55.4167683125,,32,,1637196585,590554952,'',''
55.4335062504,,33,,1637196585,607302904,'',"""c1_forward"""
57.4001231194,,34,,1637196587,573925018,'',''
57.4167950153,,35,,1637196587,590697050,'',"""c2_right"""
59.0501766205,,36,,1637196589,223978996,'',''
59.066750288,,37,,1637196589,240670919,'',"""c1_backward"""
60.5835678577,,38,,1637196590,757401943,'',''
60.6002261639,,39,,1637196590,774076938,'',"""c2_forward"""
62.0502443314,,40,,1637196592,224019050,'',''
62.0668156147,,41,,1637196592,240693092,'',"""c1_down"""
64.7336313725,,42,,1637196594,907398939,'',''
64.7502601147,,43,,1637196594,924129009,'',"""c1_right"""
66.1502547264,,44,,1637196596,324033975,'',''
66.1669948101,,45,,1637196596,340845108,'',"""c1_up"""
69.3335950375,,46,,1637196599,507406949,'',''
69.350249052,,47,,1637196599,524127960,'',"""c2_down"""
71.7505514622,,48,,1637196601,924309015,'',"""hard_puff_training"""
80.6348290443,,49,,1637196610,807709932,'',"""c1_right"""
83.0172293186,,50,,1637196613,191040992,'',''
83.0339217186,,51,,1637196613,207796096,'',"""c2_backward"""
84.8672995567,,52,,1637196615,41114091,'',''
84.8839523792,,53,,1637196615,57852029,'',"""c1_down"""
86.6505463123,,54,,1637196616,824321031,'',''
86.667453289,,55,,1637196616,841351032,'',"""c1_up"""
88.0506193638,,56,,1637196618,224404096,'',''
88.0672779083,,57,,1637196618,241102933,'',"""c2_left"""
89.6172735691,,58,,1637196619,791079998,'',''
89.6339707375,,59,,1637196619,807863950,'',"""c1_forward"""
92.1007306576,,60,,1637196622,274511098,'',''
92.1173102856,,61,,1637196622,291207075,'',"""c2_right"""
94.8007614613,,62,,1637196624,974534034,'',''
94.8173685074,,63,,1637196624,991241931,'',"""c2_forward"""
97.1676783562,,64,,1637196627,341510057,'',''
97.1840703487,,65,,1637196627,357949972,'',"""c2_down"""
98.9841454029,,66,,1637196629,157951116,'',''
99.0007128716,,67,,1637196629,174573898,'',"""c2_up"""
101.217529058,,68,,1637196631,391314983,'',''
101.234191656,,69,,1637196631,408023118,'',"""c1_backward"""
103.800867319,,70,,1637196633,974678039,'',''
103.817603111,,71,,1637196633,991460084,'',"""c1_left"""
107.001178265,,72,,1637196637,174921989,'',"""hard_puff_training"""
116.184269667,,73,,1637196646,358139038,'',"""c1_right"""
120.384484053,,74,,1637196650,558269023,'',''
120.40118742,,75,,1637196650,575054883,'',"""c1_left"""
122.484587669,,76,,1637196652,658379077,'',''
122.501161337,,77,,1637196652,675038099,'',"""c2_down"""
124.151240587,,78,,1637196654,325038909,'',''
124.167821884,,79,,1637196654,341684103,'',"""c2_backward"""
125.584517956,,80,,1637196655,758322954,'',''
125.601198673,,81,,1637196655,775046110,'',"""c1_down"""
127.601278543,,82,,1637196657,775098085,'',''
127.617999077,,83,,1637196657,791857957,'',"""c2_left"""
129.267988205,,84,,1637196659,441760063,'',''
129.284468412,,85,,1637196659,458339929,'',"""c1_backward"""
131.167943954,,86,,1637196661,341727972,'',''
131.184684753,,87,,1637196661,358542919,'',"""c1_forward"""
134.318031788,,88,,1637196664,491802930,'',''
134.334652901,,89,,1637196664,508497953,'',"""c2_right"""
136.001394987,,90,,1637196666,175193071,'',''
136.017975092,,91,,1637196666,191865921,'',"""c2_up"""
139.601411104,,92,,1637196669,775224924,'',''
139.617950201,,93,,1637196669,791877985,'',"""c2_forward"""
141.134824991,,94,,1637196671,308573007,'',''
141.151333094,,95,,1637196671,325203895,'',"""c1_up"""
144.95155406,,96,,1637196675,125361919,'',''
